,article_nr,art_type,manufacturer,series,rel_obj_x,pos_class,prop_class,property,pos_prop,need_input,restrictable,scope,pos_pval,is_default,value_from,value_to,prop_text,pval_text
120,B4TSBEX14880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
121,B4TSBEX16880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
122,B4TSBEX18880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
123,B4TSBEX20880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
124,B4TDBEX12160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
125,B4TDBEX14160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
126,B4TDBEX16160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
127,B4TDBEX18160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
128,B4TDBEX20160A,C,KN,basic4bench,137241,1,TISCH251_I_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
129,B4TSBEX12880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
130,B4TSBEX14880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
131,B4TSBEX16880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
132,B4TSBEX18880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
133,B4TSBEX20880A,C,KN,basic4bench,137243,1,TISCH251_J_SB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
134,B4TDBX12160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
135,B4TDBX14160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
136,B4TDBX16160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
137,B4TDBX18160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
138,B4TDBX20160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
139,B4TSBX12880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
140,B4TSBX14880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
141,B4TSBX16880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
142,B4TSBX18880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
143,B4TSBX20880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F1,2,1,0,C,3,0,GW,,Farbe Platte,Grauweiß
144,B4TDBX12160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
145,B4TDBX14160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
146,B4TDBX16160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
147,B4TDBX18160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
148,B4TDBX20160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
149,B4TSBX12880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
150,B4TSBX14880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
151,B4TSBX16880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
152,B4TSBX18880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
153,B4TSBX20880A,C,KN,basic4bench,137243,1,TISCH251_G_SB,F6,3,1,0,C,2,0,GW,,Farbe Plattenkante,Grauweiß
154,B4TDBX12160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
155,B4TDBX14160A,C,KN,basic4bench,137241,1,TISCH251_F_DB,F2,4,1,0,C,4,0,GW,,Farbe Gestell,Grauweiß
